Timestamp,X,Y,Z
2992110,0.015991,-0.024048,1.010986
2993112,0.016602,-0.023437,1.011353
2994115,0.015869,-0.024414,1.011719
2995117,0.015625,-0.023804,1.011597
2996120,0.016113,-0.023437,1.011353
2997122,0.016357,-0.023682,1.010864
2998124,0.015503,-0.023682,1.012329
2999127,0.015259,-0.023682,1.010986
3000129,0.015991,-0.024780,1.011353
3001132,0.015625,-0.024170,1.011597
3002134,0.016357,-0.023315,1.010498
3003137,0.015503,-0.025024,1.011230
3004139,0.015625,-0.024048,1.011841
3005142,0.015991,-0.023437,1.011475
3006144,0.015869,-0.025757,1.011841
3007147,0.015503,-0.024414,1.011230
3008149,0.016479,-0.024170,1.011475
3009152,0.016602,-0.024170,1.010254
3010154,0.015991,-0.024292,1.010498
3011156,0.016235,-0.024048,1.011963
3012159,0.016846,-0.023682,1.011475
3013161,0.015137,-0.024048,1.010986
3014164,0.015991,-0.023804,1.011963
3015166,0.016235,-0.023560,1.010254
3016169,0.016235,-0.024048,1.010986
3017171,0.016113,-0.025024,1.011597
3018174,0.016357,-0.023193,1.010864
3019176,0.016357,-0.025024,1.011353
3020179,0.016113,-0.023682,1.011963
3021181,0.015381,-0.023682,1.011719
3022184,0.016113,-0.023560,1.011475
3023186,0.016479,-0.023560,1.010986
3024189,0.015747,-0.024292,1.011841
3025191,0.016235,-0.024048,1.011108
3026193,0.016113,-0.022949,1.010742
3027196,0.015747,-0.024170,1.010742
3028198,0.015015,-0.024048,1.011108
3029201,0.016235,-0.024292,1.011108
3030203,0.015747,-0.024536,1.011475
3031206,0.015991,-0.023682,1.011230
3032208,0.016479,-0.024170,1.011597
3033211,0.016846,-0.024292,1.011963
3034213,0.015503,-0.024170,1.011597
3035216,0.016357,-0.023926,1.012085
3036218,0.015991,-0.024414,1.011475
3037221,0.016235,-0.023804,1.012085
3038223,0.015869,-0.022827,1.010742
3039225,0.015625,-0.023193,1.011597
3040228,0.016235,-0.023437,1.011108
3041230,0.015503,-0.023682,1.011841
3042233,0.016724,-0.023560,1.010864
3043235,0.015259,-0.023682,1.011719
3044238,0.015625,-0.023804,1.011719
3045240,0.015991,-0.023315,1.011719
3046243,0.015137,-0.024048,1.011475
3047245,0.015747,-0.023560,1.012329
3048248,0.015381,-0.024170,1.011230
3049250,0.016846,-0.023071,1.011230
3050253,0.016602,-0.024170,1.011108
3051255,0.015991,-0.024170,1.010498
3052258,0.015503,-0.024902,1.011841
3053260,0.016113,-0.024292,1.011719
3054263,0.016357,-0.023682,1.010742
3055265,0.016235,-0.024414,1.010864
3056268,0.015869,-0.024658,1.010864
3057270,0.016602,-0.024048,1.011353
3058272,0.015747,-0.024536,1.010376
3059275,0.015381,-0.024170,1.010620
3060278,0.016235,-0.024048,1.012451
3061280,0.015381,-0.025024,1.011353
3062283,0.016479,-0.024048,1.011719
3063285,0.016846,-0.023804,1.012085
3064288,0.016235,-0.024292,1.011475
3065290,0.015015,-0.023560,1.011230
3066292,0.016235,-0.023071,1.012085
3067295,0.015503,-0.023804,1.011963
3068297,0.016235,-0.024414,1.011353
3069300,0.015991,-0.025146,1.011841
3070302,0.015991,-0.023560,1.011963
3071305,0.016113,-0.023315,1.011597
3072307,0.015747,-0.023804,1.011841
3073310,0.015381,-0.024414,1.011841
3074312,0.016113,-0.023804,1.011475
3075315,0.015015,-0.023926,1.011841
3076317,0.016235,-0.023560,1.010864
3077319,0.017090,-0.024536,1.011963
3078322,0.015381,-0.024536,1.011719
3079324,0.015137,-0.024780,1.011719
3080327,0.015381,-0.024414,1.010986
3081329,0.016846,-0.024048,1.011108
3082332,0.015625,-0.023926,1.011719
3083334,0.015625,-0.024170,1.011230
3084337,0.016113,-0.023804,1.011475
3085339,0.015747,-0.023926,1.011597
3086342,0.016357,-0.022461,1.011353
3087344,0.016235,-0.024536,1.010986
3088347,0.015747,-0.023560,1.011719
3089349,0.016846,-0.023682,1.012573
3090352,0.015869,-0.023926,1.011719
3091354,0.015991,-0.024902,1.011719
3092356,0.016113,-0.023682,1.012451
3093359,0.016602,-0.024170,1.011841
3094361,0.015991,-0.023437,1.012207
3095364,0.015381,-0.024780,1.011230
3096366,0.015503,-0.023437,1.011719
3097369,0.014893,-0.023804,1.011597
3098371,0.015137,-0.023804,1.011475
3099374,0.015503,-0.023804,1.011597
3100376,0.016235,-0.024170,1.011719
3101378,0.016479,-0.024780,1.011597
3102381,0.016113,-0.023193,1.011841
3103383,0.016357,-0.022827,1.011353
3104386,0.015869,-0.024414,1.011841
3105388,0.015869,-0.023804,1.010864
3106391,0.015991,-0.024292,1.011108
3107393,0.015747,-0.023315,1.011353
3108396,0.016724,-0.023560,1.011597
3109398,0.015625,-0.023437,1.010864
3110401,0.015503,-0.024048,1.011841
3111403,0.016235,-0.023682,1.010620
3112405,0.015869,-0.023682,1.011841
3113408,0.016113,-0.024170,1.010742
3114410,0.016357,-0.024292,1.011475
3115413,0.015991,-0.024292,1.011963
3116415,0.015869,-0.023193,1.011353
3117418,0.014771,-0.023315,1.011597
3118420,0.014771,-0.023804,1.012207
3119423,0.016113,-0.023193,1.011841
3120425,0.015747,-0.024170,1.011230
3121428,0.016968,-0.025513,1.010986
3122430,0.015869,-0.023437,1.010864
3123433,0.016357,-0.023193,1.011353
3124435,0.014771,-0.024902,1.011230
3125438,0.014771,-0.024048,1.010986
3126440,0.016479,-0.023926,1.011475
3127443,0.015503,-0.024780,1.011963
3128445,0.016724,-0.024414,1.011108
3129447,0.015625,-0.023926,1.011841
3130450,0.015869,-0.023682,1.011963
3131452,0.015503,-0.024170,1.011963
3132455,0.016602,-0.024902,1.011475
3133457,0.015747,-0.023560,1.011353
3134460,0.015381,-0.023926,1.011963
3135462,0.016968,-0.023804,1.011108
3136465,0.015747,-0.024536,1.011108
3137467,0.015381,-0.023926,1.010864
3138470,0.016235,-0.023682,1.011841
3139472,0.015991,-0.023315,1.010620
3140475,0.017456,-0.024048,1.010742
3141477,0.015991,-0.024170,1.011475
3142479,0.016479,-0.024414,1.011108
3143482,0.016235,-0.024170,1.010376
3144484,0.016479,-0.023682,1.011597
3145487,0.015869,-0.024658,1.010986
3146489,0.016113,-0.023682,1.010864
3147492,0.016846,-0.023682,1.010742
3148494,0.016479,-0.025391,1.010620
3149497,0.015991,-0.023560,1.011230
3150499,0.015503,-0.025146,1.011353
3151502,0.016602,-0.023560,1.011475
3152504,0.015625,-0.024780,1.012207
3153507,0.015869,-0.023560,1.011597
3154509,0.016113,-0.024170,1.011719
3155511,0.015747,-0.023682,1.011475
3156514,0.016235,-0.024292,1.011108
3157516,0.016602,-0.024658,1.011597
3158519,0.016235,-0.023437,1.012451
3159521,0.016113,-0.023804,1.012207
3160524,0.015015,-0.023071,1.011719
3161526,0.016602,-0.023437,1.012695
3162529,0.015747,-0.023804,1.011719
3163531,0.015747,-0.024292,1.011841
3164534,0.015381,-0.022827,1.011597
3165536,0.015503,-0.023315,1.011963
3166539,0.016602,-0.023315,1.011108
3167541,0.016602,-0.024048,1.011719
3168544,0.015869,-0.025024,1.011230
3169546,0.015869,-0.023560,1.010986
3170548,0.015747,-0.024658,1.011230
3171551,0.015869,-0.024414,1.010986
3172553,0.015625,-0.023926,1.011230
3173556,0.015869,-0.023193,1.011841
3174558,0.016113,-0.024170,1.011719
3175561,0.016602,-0.023315,1.011230
3176563,0.015747,-0.023926,1.012085
3177566,0.015259,-0.024048,1.011475
3178568,0.015991,-0.024048,1.011841
3179571,0.015137,-0.023315,1.011719
3180573,0.016479,-0.023315,1.011230
3181576,0.015869,-0.024536,1.010986
3182578,0.016479,-0.023560,1.011719
3183581,0.015747,-0.024536,1.011475
3184583,0.015869,-0.025146,1.011108
3185585,0.017456,-0.023560,1.012573
3186588,0.015625,-0.023804,1.011963
3187590,0.016113,-0.023193,1.012207
3188593,0.015991,-0.022949,1.011719
3189595,0.015625,-0.024292,1.011353
3190598,0.015747,-0.022583,1.011719
3191600,0.016113,-0.024414,1.011963
3192603,0.017090,-0.023926,1.012329
3193605,0.016113,-0.023193,1.011475
3194608,0.016357,-0.023315,1.011963
3195610,0.016357,-0.022705,1.011353
3196613,0.016357,-0.024536,1.011719
3197615,0.016113,-0.024292,1.012085
3198617,0.015625,-0.023682,1.012207
3199620,0.016235,-0.022827,1.011230
3200622,0.015625,-0.024170,1.011841
3201625,0.015869,-0.024658,1.011230
3202627,0.017090,-0.023437,1.011719
3203630,0.015625,-0.024048,1.010986
3204632,0.016357,-0.022827,1.011597
3205635,0.016479,-0.024048,1.012207
3206637,0.015869,-0.024658,1.011475
3207640,0.016235,-0.024414,1.010742
3208642,0.014893,-0.023437,1.010498
3209645,0.016968,-0.023560,1.011108
3210647,0.015381,-0.025879,1.011108
3211650,0.015747,-0.024292,1.011597
3212652,0.016235,-0.024048,1.011353
3213655,0.015747,-0.024292,1.011353
3214657,0.015625,-0.024414,1.011719
3215659,0.015259,-0.024048,1.011108
3216662,0.015869,-0.024048,1.011597
3217664,0.015747,-0.023437,1.011841
3218667,0.018555,-0.023315,1.011108
3219669,0.017090,-0.024048,1.011230
3220672,0.016235,-0.023560,1.012573
3221674,0.014771,-0.030640,1.010742
3222677,0.015625,-0.023926,1.012573
3223679,0.016724,-0.023560,1.012085
3224682,0.015747,-0.024902,1.011963
3225684,0.015991,-0.024292,1.011108
3226687,0.016235,-0.023804,1.011963
3227689,0.015991,-0.023804,1.011963
3228692,0.016113,-0.024658,1.012451
3229694,0.016602,-0.023682,1.011353
3230696,0.015015,-0.024780,1.011719
3231699,0.016113,-0.023560,1.012329
3232701,0.015869,-0.023315,1.012451
3233704,0.016968,-0.023071,1.011353
3234706,0.015747,-0.024658,1.012207
3235709,0.016113,-0.024658,1.010986
3236711,0.016968,-0.023071,1.011353
3237714,0.016357,-0.023560,1.011475
3238716,0.016479,-0.023560,1.011475
3239719,0.016479,-0.024170,1.011353
3240721,0.015503,-0.025024,1.011963
3241724,0.015869,-0.024536,1.011353
3242726,0.015503,-0.023071,1.012085
3243729,0.015503,-0.023926,1.012817
3244731,0.015869,-0.024780,1.011597
3245733,0.015747,-0.023804,1.010986
3246736,0.016113,-0.024292,1.011841
3247738,0.015381,-0.023315,1.011230
3248741,0.015869,-0.024048,1.010864
3249743,0.015503,-0.023682,1.011963
3250746,0.015991,-0.024170,1.010864
3251748,0.016235,-0.024292,1.012085
3252751,0.016357,-0.023437,1.011597
3253753,0.015991,-0.024902,1.010742
3254756,0.016235,-0.025146,1.010742
3255758,0.016357,-0.022583,1.010986
3256761,0.015747,-0.023926,1.011230
3257763,0.016479,-0.024902,1.012695
3258765,0.016357,-0.023682,1.011108
3259768,0.016724,-0.024536,1.010864
3260770,0.016235,-0.023193,1.011108
3261773,0.015503,-0.023315,1.010620
3262775,0.016113,-0.024536,1.011597
3263778,0.015869,-0.023315,1.012085
3264780,0.015991,-0.023804,1.011963
3265783,0.015503,-0.023926,1.011353
3266785,0.015991,-0.024414,1.012085
3267788,0.015991,-0.024292,1.011841
3268790,0.015625,-0.023560,1.011475
3269792,0.015747,-0.024536,1.010986
3270795,0.015137,-0.024536,1.011353
3271797,0.016235,-0.024048,1.011719
3272800,0.015625,-0.024658,1.010742
3273802,0.015259,-0.024048,1.011353
3274805,0.016602,-0.023804,1.010986
3275807,0.015259,-0.024780,1.011597
3276810,0.016479,-0.023804,1.010376
3277812,0.015381,-0.024902,1.010986
3278815,0.016602,-0.022827,1.010620
3279817,0.016602,-0.024414,1.010742
3280820,0.016479,-0.023193,1.010498
3281822,0.015259,-0.023437,1.011108
3282824,0.015259,-0.023804,1.011230
3283827,0.016846,-0.023193,1.010132
3284829,0.016113,-0.025146,1.010498
3285832,0.017212,-0.024048,1.011841
3286834,0.015625,-0.024292,1.011475
3287837,0.016479,-0.023804,1.011841
3288839,0.015625,-0.024292,1.011230
3289842,0.015259,-0.024902,1.012085
3290844,0.015869,-0.024048,1.011597
3291847,0.016113,-0.023437,1.010742
3292849,0.015869,-0.024414,1.011230
3293852,0.015991,-0.024902,1.012085
3294854,0.015137,-0.023682,1.010864
3295857,0.015747,-0.025757,1.011719
3296859,0.015747,-0.024902,1.011108
3297861,0.015625,-0.024414,1.011230
3298864,0.016479,-0.023682,1.011841
3299866,0.015015,-0.024536,1.010986
3300869,0.016602,-0.024414,1.011230
3301871,0.015625,-0.023804,1.011108
3302874,0.016235,-0.023804,1.010864
3303876,0.015625,-0.023315,1.011719
3304879,0.016235,-0.024414,1.011230
3305881,0.015991,-0.023560,1.011597
3306884,0.016602,-0.023804,1.011353
3307886,0.016235,-0.024048,1.011108
3308889,0.015625,-0.023804,1.011108
3309891,0.016235,-0.023437,1.011597
3310894,0.016846,-0.023315,1.011597
3311896,0.015869,-0.022949,1.011475
3312898,0.015625,-0.025269,1.011719
3313901,0.015869,-0.022827,1.011353
3314903,0.016479,-0.022827,1.011230
3315906,0.016357,-0.023804,1.011719
3316908,0.015869,-0.024048,1.011963
3317911,0.016235,-0.023926,1.012329
3318913,0.015625,-0.024048,1.011475
3319916,0.015503,-0.024048,1.012451
3320918,0.016235,-0.024292,1.011108
3321921,0.016235,-0.024170,1.011597
3322923,0.016357,-0.024170,1.011719
3323926,0.015747,-0.024292,1.012207
3324928,0.016602,-0.024414,1.011841
3325931,0.016846,-0.024170,1.011597
3326933,0.016357,-0.024902,1.012329
3327935,0.015869,-0.023071,1.011475
3328938,0.015625,-0.025024,1.011719
3329940,0.015747,-0.023560,1.011841
3330943,0.016846,-0.024658,1.011353
3331945,0.016113,-0.023071,1.012085
3332948,0.016357,-0.024536,1.011475
3333950,0.015747,-0.024536,1.011475
3334953,0.016357,-0.024414,1.010864
3335955,0.015747,-0.023804,1.011475
3336958,0.015747,-0.023560,1.011963
3337960,0.015625,-0.024536,1.011353
3338963,0.016357,-0.023926,1.011353
3339965,0.016357,-0.023315,1.011963
3340967,0.015625,-0.024292,1.011353
3341970,0.015869,-0.023926,1.012085
3342972,0.015991,-0.024902,1.012207
3343975,0.015747,-0.024536,1.011230
3344977,0.015747,-0.023315,1.011353
3345980,0.016113,-0.023560,1.011841
3346982,0.015747,-0.026611,1.011108
3347985,0.016113,-0.023926,1.012085
3348987,0.015137,-0.024536,1.011597
3349990,0.016113,-0.024536,1.010620
3350992,0.015991,-0.024414,1.011719
3351995,0.015381,-0.023682,1.011475
3352997,0.016113,-0.023682,1.011597
3354000,0.015991,-0.023926,1.011597
3355002,0.016602,-0.023682,1.011230
3356004,0.015503,-0.024414,1.011353
3357007,0.015381,-0.024414,1.011475
3358009,0.016235,-0.023437,1.010986
3359012,0.016846,-0.024292,1.010498
3360014,0.016235,-0.023804,1.010986
3361017,0.016113,-0.024048,1.011353
3362019,0.016235,-0.024536,1.010864
3363022,0.016602,-0.025146,1.011719
3364024,0.016235,-0.023926,1.011597
3365027,0.015747,-0.024414,1.011108
3366029,0.015381,-0.023804,1.010864
3367032,0.016113,-0.024780,1.010620
3368034,0.015747,-0.024170,1.011597
3369037,0.016113,-0.024414,1.011230
3370039,0.016113,-0.023193,1.011719
3371041,0.015625,-0.023804,1.011597
3372044,0.016113,-0.024414,1.012085
3373046,0.015015,-0.024292,1.010986
3374049,0.016602,-0.024048,1.011230
3375051,0.015869,-0.023804,1.010864
3376054,0.015503,-0.024536,1.010864
3377056,0.016968,-0.022583,1.010498
3378059,0.015991,-0.023560,1.011108
3379061,0.015747,-0.024658,1.010498
3380064,0.016602,-0.023071,1.010132
3381066,0.016235,-0.024414,1.011719
3382069,0.016113,-0.024414,1.012207
3383071,0.016479,-0.023682,1.011597
3384073,0.015991,-0.024658,1.011597
3385076,0.016602,-0.023926,1.011841
3386078,0.015625,-0.024780,1.011719
3387081,0.016235,-0.024780,1.011475
3388083,0.016724,-0.023315,1.011841
3389086,0.015747,-0.023804,1.011108
3390088,0.016602,-0.024536,1.011353
3391091,0.016357,-0.022949,1.011353
3392093,0.015747,-0.022583,1.011475
3393096,0.016602,-0.023926,1.011719
3394098,0.014771,-0.024902,1.010376
3395101,0.016113,-0.024780,1.010864
3396103,0.015869,-0.023071,1.011108
3397106,0.016235,-0.024902,1.011353
3398108,0.016479,-0.023560,1.010986
3399110,0.015747,-0.024292,1.011475
3400113,0.015991,-0.024414,1.010742
3401115,0.015625,-0.024292,1.011353
3402118,0.016724,-0.022949,1.010742
3403120,0.015747,-0.023560,1.011230
3404123,0.015747,-0.023315,1.010742
3405125,0.015259,-0.023804,1.010986
3406128,0.016479,-0.023682,1.009888
3407130,0.016846,-0.023804,1.010620
3408133,0.015991,-0.024414,1.010864
3409135,0.016113,-0.024048,1.010742
3410137,0.016479,-0.024170,1.010986
3411140,0.015991,-0.023926,1.011230
3412142,0.016235,-0.024170,1.010864
3413145,0.016602,-0.024414,1.010620
3414147,0.015991,-0.024536,1.010742
3415150,0.016235,-0.023071,1.010498
3416152,0.016724,-0.020752,1.010742
3417155,0.015747,-0.023926,1.010254
3418157,0.016235,-0.024780,1.010498
3419160,0.016357,-0.023926,1.010742
3420162,0.016235,-0.023315,1.010864
3421165,0.015747,-0.024780,1.011230
3422167,0.015747,-0.024414,1.010864
3423169,0.015869,-0.023315,1.010864
3424172,0.015869,-0.024292,1.010864
3425174,0.016235,-0.023560,1.010986
3426177,0.015991,-0.023682,1.012085
3427179,0.016235,-0.024902,1.010986
3428182,0.015137,-0.025146,1.011719
3429184,0.015747,-0.023437,1.010864
3430187,0.015747,-0.024292,1.011963
3431189,0.015747,-0.024292,1.011597
3432192,0.015991,-0.023804,1.011719
3433194,0.016479,-0.023804,1.011597
3434197,0.015625,-0.029907,1.009766
3435199,0.016235,-0.025024,1.010986
3436201,0.015991,-0.031128,1.010986
3437204,0.016602,-0.025024,1.010620
3438206,0.016479,-0.026611,1.010132
3439209,0.015503,-0.025024,1.010864
3440211,0.016235,-0.024170,1.011230
3441214,0.016602,-0.023437,1.010742
3442216,0.015015,-0.023193,1.012085
3443219,0.016968,-0.024292,1.011841
3444221,0.016479,-0.023560,1.010620
3445224,0.016235,-0.023560,1.010986
3446226,0.015503,-0.024414,1.010498
3447229,0.016113,-0.023193,1.010742
3448231,0.016357,-0.024048,1.011841
3449233,0.016724,-0.023804,1.010864
3450236,0.015869,-0.023437,1.010864
3451238,0.016113,-0.025391,1.011230
3452241,0.015991,-0.023926,1.011108
3453243,0.015991,-0.024414,1.011230
3454246,0.016113,-0.023315,1.011597
3455248,0.015869,-0.024780,1.012329
3456251,0.016724,-0.024048,1.011719
3457253,0.014893,-0.024658,1.012451
3458256,0.016113,-0.024536,1.012329
3459258,0.016357,-0.023560,1.012207
3460260,0.015259,-0.023926,1.011719
3461263,0.016724,-0.023682,1.010864
3462265,0.016357,-0.024048,1.012329
3463268,0.015259,-0.023437,1.011841
3464270,0.015503,-0.023682,1.011841
3465273,0.016113,-0.023804,1.012329
3466275,0.015991,-0.023926,1.011475
3467278,0.015503,-0.024902,1.012573
3468280,0.015259,-0.023926,1.011841
3469283,0.014771,-0.023804,1.010986
3470285,0.016357,-0.023315,1.011475
3471288,0.016357,-0.023804,1.012573
3472290,0.015625,-0.024414,1.011475
3473293,0.015991,-0.024048,1.011353
3474295,0.016235,-0.024780,1.010986
3475298,0.015991,-0.024170,1.011108
3476300,0.015869,-0.024414,1.011230
3477302,0.015991,-0.024048,1.011353
3478305,0.015747,-0.023926,1.012329
3479307,0.015869,-0.023926,1.011719
3480310,0.015991,-0.024658,1.012573
3481312,0.015869,-0.023682,1.011597
3482315,0.016235,-0.023804,1.011230
3483317,0.014893,-0.024292,1.011108
3484320,0.016113,-0.022705,1.011597
3485322,0.015991,-0.023560,1.011108
3486325,0.015869,-0.022461,1.010864
3487327,0.015137,-0.024048,1.011230
3488330,0.015869,-0.024170,1.011475
3489332,0.015991,-0.023926,1.011597
3490335,0.015869,-0.024658,1.011475
3491337,0.015381,-0.023682,1.010986
3492339,0.016724,-0.023315,1.011597
3493342,0.015747,-0.024658,1.010986
3494344,0.016113,-0.024780,1.012085
3495347,0.016846,-0.023437,1.011719
3496349,0.016602,-0.023926,1.010620
3497352,0.016235,-0.024658,1.011230
3498354,0.016357,-0.024414,1.011841
3499357,0.015991,-0.024048,1.012573
3500359,0.015381,-0.023804,1.011353
3501362,0.015259,-0.024048,1.011597
3502364,0.016724,-0.023315,1.011719
3503366,0.016357,-0.024536,1.012695
3504369,0.016479,-0.023926,1.011597
3505371,0.015991,-0.023926,1.011719
3506374,0.016846,-0.024780,1.011719
3507376,0.017090,-0.023926,1.012329
3508379,0.015747,-0.023437,1.011719
3509381,0.016357,-0.023193,1.012207
3510384,0.015747,-0.024170,1.011719
3511386,0.016357,-0.024536,1.012329
3512389,0.016113,-0.022339,1.011841
3513391,0.015137,-0.022949,1.010986
3514394,0.015991,-0.023804,1.011597
3515396,0.015625,-0.023071,1.011597
3516399,0.016724,-0.025146,1.011719
3517401,0.016479,-0.024902,1.011719
3518403,0.017090,-0.023193,1.011963
3519406,0.016235,-0.023804,1.011841
3520408,0.015259,-0.024536,1.012085
3521411,0.015869,-0.023437,1.011841
3522413,0.016846,-0.023804,1.011963
3523416,0.015625,-0.024048,1.010986
3524418,0.016479,-0.024170,1.011597
3525421,0.017212,-0.023437,1.010620
3526423,0.016479,-0.023682,1.010864
3527426,0.015625,-0.024292,1.010132
3528428,0.016357,-0.023437,1.011353
3529431,0.015991,-0.023315,1.011963
3530433,0.015381,-0.022949,1.011475
3531436,0.015137,-0.024414,1.011597
3532438,0.016602,-0.023315,1.011353
3533440,0.015747,-0.024170,1.012451
3534443,0.016113,-0.024414,1.012329
3535445,0.016113,-0.023560,1.011719
3536448,0.015381,-0.023926,1.011230
3537450,0.015869,-0.025879,1.011475
3538453,0.016235,-0.022705,1.011963
3539455,0.015991,-0.024414,1.011475
3540458,0.016724,-0.024414,1.010620
3541460,0.016968,-0.023315,1.011108
3542463,0.016479,-0.024292,1.011475
3543465,0.015503,-0.024536,1.011963
3544468,0.015625,-0.023804,1.011475
3545470,0.016357,-0.025024,1.010742
3546473,0.014893,-0.024414,1.011475
3547475,0.016113,-0.023193,1.011353
3548477,0.016235,-0.024292,1.010864
3549480,0.015747,-0.024048,1.011719
3550482,0.016724,-0.024414,1.011108
3551485,0.017212,-0.023926,1.011230
3552487,0.015991,-0.024780,1.010864
3553490,0.015259,-0.023804,1.012085
3554492,0.016113,-0.024170,1.011719
3555495,0.016602,-0.021973,1.012085
3556497,0.015869,-0.023926,1.010864
3557500,0.016235,-0.025146,1.011230
3558502,0.014404,-0.026855,1.011108
3559505,0.014771,-0.024780,1.011597
3560507,0.015625,-0.024414,1.011230
3561509,0.015015,-0.024658,1.011353
3562512,0.015503,-0.024414,1.009766
3563514,0.015259,-0.023193,1.011108
3564517,0.015381,-0.024170,1.011597
3565519,0.015137,-0.024048,1.010986
3566522,0.015381,-0.025635,1.010986
3567524,0.015625,-0.024658,1.011108
3568527,0.015625,-0.024536,1.011719
3569529,0.015747,-0.025146,1.011841
3570532,0.015381,-0.022217,1.011597
3571534,0.016357,-0.024048,1.011719
3572537,0.016235,-0.024414,1.011963
3573539,0.015503,-0.023315,1.011353
3574542,0.016724,-0.022583,1.010864
3575544,0.016235,-0.024170,1.011475
3576546,0.016235,-0.023437,1.011719
3577549,0.016479,-0.023193,1.011841
3578551,0.016113,-0.024902,1.011353
3579554,0.016113,-0.024658,1.011230
3580556,0.016113,-0.024536,1.011597
3581559,0.015991,-0.023804,1.011719
3582561,0.015503,-0.023682,1.011353
3583564,0.015503,-0.023804,1.011963
3584566,0.015869,-0.023071,1.012329
3585569,0.016968,-0.024170,1.011719
3586571,0.015747,-0.025146,1.011841
3587574,0.015259,-0.025513,1.011719
3588576,0.016235,-0.023926,1.011597
3589578,0.015869,-0.024414,1.011719
3590581,0.015625,-0.023560,1.011597
3591583,0.016235,-0.023071,1.011597
3592586,0.016724,-0.023315,1.012085
3593588,0.015259,-0.023804,1.011230
3594591,0.015991,-0.023437,1.011719
3595593,0.016113,-0.023682,1.011963
3596596,0.015503,-0.023926,1.010986
3597598,0.016602,-0.023682,1.011475
3598601,0.015869,-0.023926,1.011719
3599603,0.016113,-0.022949,1.011963
3600606,0.015991,-0.023560,1.011719
3601608,0.016602,-0.024048,1.012329
3602610,0.016479,-0.023682,1.011597
3603613,0.016479,-0.024902,1.011475
3604615,0.015625,-0.024658,1.011597
3605618,0.015869,-0.022217,1.011597
3606620,0.015625,-0.023804,1.011719
3607623,0.016235,-0.023926,1.011353
3608625,0.015991,-0.024292,1.011475
3609628,0.016968,-0.023804,1.011108
3610630,0.016357,-0.024292,1.011597
3611633,0.015137,-0.024170,1.011475
3612635,0.015869,-0.024536,1.012329
3613638,0.015869,-0.024658,1.011230
3614640,0.016602,-0.023926,1.011719
3615643,0.015991,-0.023926,1.011353
3616645,0.015625,-0.024170,1.011841
3617647,0.015747,-0.024292,1.011963
3618650,0.015747,-0.024170,1.012085
3619652,0.016235,-0.023560,1.011597
3620655,0.015625,-0.023682,1.011475
3621657,0.016479,-0.024170,1.011719
3622660,0.015259,-0.023560,1.011475
3623662,0.015503,-0.024292,1.011475
3624665,0.015747,-0.024414,1.011475
3625667,0.016602,-0.022705,1.011353
3626670,0.015747,-0.023926,1.011353
3627672,0.016235,-0.023193,1.012329
3628675,0.016113,-0.024658,1.012085
3629677,0.015991,-0.025146,1.011719
3630679,0.016235,-0.022949,1.012085
3631682,0.015869,-0.023926,1.011597
3632684,0.015869,-0.023560,1.011841
3633687,0.016235,-0.024536,1.010986
3634689,0.016113,-0.023560,1.011719
3635692,0.015625,-0.023926,1.011597
3636694,0.016846,-0.023804,1.011963
3637697,0.016724,-0.023926,1.011475
3638699,0.015747,-0.023315,1.011475
3639702,0.015381,-0.024536,1.011597
3640704,0.015625,-0.024048,1.011597
3641707,0.016113,-0.024414,1.012207
3642709,0.016479,-0.023926,1.012329
3643711,0.016724,-0.024170,1.011475
3644714,0.015747,-0.023071,1.011963
3645716,0.016113,-0.024414,1.011475
3646719,0.016235,-0.024048,1.011230
3647721,0.015869,-0.023560,1.011230
3648724,0.015625,-0.024048,1.011841
3649726,0.015625,-0.023804,1.011475
3650729,0.015869,-0.024536,1.011841
3651731,0.015869,-0.024414,1.011230
3652734,0.016113,-0.024170,1.011963
3653736,0.016602,-0.024048,1.010986
3654739,0.015991,-0.024414,1.011230
3655741,0.015747,-0.024292,1.010864
3656743,0.015991,-0.023926,1.011841
3657746,0.015625,-0.023926,1.011353
3658748,0.016602,-0.023071,1.011475
3659751,0.016846,-0.023682,1.011108
3660753,0.015259,-0.024780,1.011719
3661756,0.015991,-0.023560,1.011719
3662758,0.015381,-0.024414,1.011353
3663761,0.015747,-0.024048,1.011841
3664763,0.016479,-0.023926,1.010864
3665766,0.016724,-0.023926,1.011719
3666768,0.015991,-0.023682,1.011597
3667771,0.016724,-0.024170,1.010742
3668773,0.015747,-0.024414,1.011475
3669775,0.016602,-0.023560,1.011353
3670778,0.015625,-0.023926,1.011108
3671780,0.016357,-0.023315,1.010498
3672783,0.015625,-0.024536,1.011230
3673785,0.015991,-0.024902,1.010620
3674788,0.015747,-0.024780,1.011230
3675790,0.015991,-0.023315,1.011719
3676793,0.015625,-0.024170,1.011719
3677795,0.015991,-0.024292,1.011353
3678798,0.016113,-0.023804,1.011353
3679800,0.014893,-0.025024,1.011841
3680803,0.016357,-0.024536,1.012085
3681805,0.015625,-0.022583,1.011719
3682808,0.015503,-0.022949,1.011475
3683810,0.016113,-0.023926,1.011597
3684813,0.015991,-0.023682,1.011597
3685815,0.016357,-0.023315,1.011597
3686817,0.016235,-0.023560,1.011597
3687820,0.016357,-0.023315,1.011475
3688822,0.015991,-0.024170,1.012085
3689825,0.016357,-0.024780,1.011108
3690827,0.015381,-0.024048,1.011719
3691830,0.016968,-0.023315,1.011230
